,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
7463610,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-07-30,,,,,1.0,
7463611,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-07-31,,,,,-14.0,
7463612,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-03,,,,,-4.0,
7463613,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-04,,,,,0.0,
7463614,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-05,,,,,-1.0,
7463615,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-06,,,,,-2.0,
7463616,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-07,,,,,-3.0,
7463617,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-10,,,,,-19.0,
7463618,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-11,,,,,-20.0,
7463619,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-12,,,,,3.0,
7463620,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-13,,,,,4.0,
7463621,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-08-14,,,,,5.0,
7463622,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-11,,,,,11.0,
7463623,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-14,,,,,7.0,
7463624,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-15,,,,,13.0,
7463625,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-16,,,,,18.0,
7463626,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-17,,,,,17.0,
7463627,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-18,,,,,12.0,
7463628,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-21,,,,,8.0,
7463629,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-22,,,,,-1.0,
7463630,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-23,,,,,5.0,
7463631,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-24,,,,,2.0,
7463632,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-25,,,,,5.0,
7463633,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-28,,,,,-2.0,
7463634,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-29,,,,,1.0,
7463635,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-09-30,,,,,-6.0,
7463636,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-01,,,,,-10.0,
7463637,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-02,,,,,-4.0,
7463638,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-05,,,,,-8.0,
7463639,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-06,,,,,-7.0,
7463640,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-07,,,,,3.0,
7463641,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-08,,,,,3.0,
7463642,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-09,,,,,7.0,
7463643,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-12,,,,,4.0,
7463644,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-13,,,,,4.0,
7463645,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-14,,,,,13.0,
7463646,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-15,,,,,12.0,
7463647,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-16,,,,,5.0,
7463648,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-19,,,,,8.0,
7463649,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-20,,,,,10.0,
7463650,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-21,,,,,21.0,
7463651,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-22,,,,,19.0,
7463652,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-23,,,,,12.0,
7463653,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-26,,,,,15.0,
7463654,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-27,,,,,14.0,
7463655,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-28,,,,,23.0,
7463656,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-29,,,,,12.0,
7463657,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-10-30,,,,,11.0,
7463658,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-02,,,,,13.0,
7463659,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-03,,,,,5.0,
7463660,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-04,,,,,14.0,
7463661,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-05,,,,,14.0,
7463662,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-06,,,,,16.0,
7463663,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-09,,,,,8.0,
7463664,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-10,,,,,2.0,
7463665,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-11,,,,,10.0,
7463666,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-12,,,,,13.0,
7463667,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-13,,,,,14.0,
7463668,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-16,,,,,7.0,
7463669,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-17,,,,,12.0,
7463670,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-18,,,,,12.0,
7463671,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-19,,,,,14.0,
7463672,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-20,,,,,19.0,
7463673,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-23,,,,,8.0,
7463674,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-24,,,,,4.0,
7463675,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-25,,,,,15.0,
7463676,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-26,,,,,18.0,
7463677,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-27,,,,,14.0,
7463678,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-11-30,,,,,14.0,
7463679,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-01,,,,,12.0,
7463680,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-02,,,,,20.0,
7463681,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-03,,,,,20.0,
7463682,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-04,,,,,15.0,
7463683,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-07,,,,,14.0,
7463684,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-08,,,,,24.0,
7463685,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-09,,,,,21.0,
7463686,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-10,,,,,26.0,
7463687,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-11,,,,,23.0,
7463688,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-14,,,,,15.0,
7463689,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-15,,,,,8.0,
7463690,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-16,,,,,19.0,
7463691,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-17,,,,,16.0,
7463692,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-18,,,,,11.0,
7463693,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-21,,,,,4.0,
7463694,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-22,,,,,-8.0,
7463695,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-23,,,,,7.0,
7463696,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-24,,,,,-7.0,
7463697,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-25,,,,,-36.0,
7463698,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-28,,,,,-14.0,
7463699,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-29,,,,,-5.0,
7463700,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-30,,,,,3.0,
7463701,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2020-12-31,,,,,-5.0,
7463702,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-01,,,,,-36.0,
7463703,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-04,,,,,-5.0,
7463704,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-05,,,,,-12.0,
7463705,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-06,,,,,-14.0,
7463706,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-07,,,,,-15.0,
7463707,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-08,,,,,-15.0,
7463708,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-11,,,,,-14.0,
7463709,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-12,,,,,-15.0,
7463710,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-13,,,,,-17.0,
7463711,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-14,,,,,-21.0,
7463712,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-15,,,,,-21.0,
7463713,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-18,,,,,-24.0,
7463714,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-19,,,,,-21.0,
7463715,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-20,,,,,-16.0,
7463716,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-21,,,,,-17.0,
7463717,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-22,,,,,-14.0,
7463718,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-25,,,,,-10.0,
7463719,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-26,,,,,-14.0,
7463720,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-27,,,,,-10.0,
7463721,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-28,,,,,-9.0,
7463722,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-01-29,,,,,-12.0,
7463723,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-01,,,,,-17.0,
7463724,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-02,,,,,-18.0,
7463725,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-03,,,,,-9.0,
7463726,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-04,,,,,-10.0,
7463727,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-05,,,,,-10.0,
7463728,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-08,,,,,-16.0,
7463729,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-09,,,,,-12.0,
7463730,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-10,,,,,-10.0,
7463731,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-11,,,,,-9.0,
7463732,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-12,,,,,-12.0,
7463733,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-15,,,,,-17.0,
7463734,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-16,,,,,-24.0,
7463735,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-17,,,,,-17.0,
7463736,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-18,,,,,-13.0,
7463737,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-19,,,,,-13.0,
7463738,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-22,,,,,-38.0,
7463739,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-23,,,,,-12.0,
7463740,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-24,,,,,-8.0,
7463741,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-25,,,,,-7.0,
7463742,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-02-26,,,,,-7.0,
7463743,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-01,,,,,-11.0,
7463744,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-02,,,,,-6.0,
7463745,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-03,,,,,-11.0,
7463746,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-04,,,,,-6.0,
7463747,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-05,,,,,-3.0,
7463748,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-08,,,,,-5.0,
7463749,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-09,,,,,-10.0,
7463750,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-10,,,,,4.0,
7463751,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-11,,,,,-1.0,
7463752,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-12,,,,,-6.0,
7463753,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-15,,,,,-1.0,
7463754,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-16,,,,,0.0,
7463755,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-17,,,,,3.0,
7463756,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-18,,,,,1.0,
7463757,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-19,,,,,5.0,
7463758,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-22,,,,,0.0,
7463759,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-23,,,,,-12.0,
7463760,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-24,,,,,7.0,
7463761,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-25,,,,,4.0,
7463762,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-26,,,,,-1.0,
7463763,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-29,,,,,7.0,
7463764,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-30,,,,,2.0,
7463765,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-03-31,,,,,12.0,
7463766,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-01,,,,,11.0,
7463767,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-02,,,,,-25.0,
7463768,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-05,,,,,-36.0,
7463769,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-06,,,,,-4.0,
7463770,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-07,,,,,5.0,
7463771,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-08,,,,,6.0,
7463772,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-09,,,,,6.0,
7463773,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-12,,,,,12.0,
7463774,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-13,,,,,2.0,
7463775,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-14,,,,,11.0,
7463776,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-15,,,,,17.0,
7463777,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-16,,,,,13.0,
7463778,ZW,Zimbabwe,Matabeleland South Province,,,ZW-MS,,ChIJx_1lHvpNtB4Rn3BAg5MlrOo,2021-04-19,,,,,-26.0,
